Sentence,Sentiment
['قائدِ اعظم محمد علی جناح کو کون نہیں جانتا پاکستانیوں کے لئے وہ عظیم انسان ہیں جنہوں نے انہیں ایک پہچان دی ہے۔ اوراگر قائدِ اعظم کی زندگی پرغور کیا جائے تو یہ سب کچھ جو انہوں نے کیا وہ فاطمہ جناح کے بغیر نہ ہو سکتا تھا۔ اُن کی زندگیوں پر غور کیا جائے تو یوں محسوس ہوتا کہ محمد علی جناح کی زندگی فاطمہ جناح کی زندگی تھی اور فاطمہ جناح کی زندگی محمد علی جناح کی زندگی تھی۔ عمروں کے فرق اور فاصلے کے باوجود فاطمہ جناح کی زندگی قائدِ اعظم کی زندگی کے ساتھ اس قدر متوازی چلتی ہے کہ قائدِ اعظم کی زندگی ایک نہیں شخصیت کی نہیں دو شخصیات کی سوانح ہے۔ فاطمہ جناح اپنے عظیم بھائی کی تصویر تھیں۔ فاطمہ جناح کی اپنے بھائی کی طرح قربانیوں اور محنت و جدوجہد کی وجہ سے ہی انہیں مادر ملت کہا جاتا ہے۔ محترمہ فاطمہ جناح جولائی 1891ء میں اپنے آبائی گھر نیونہم روڈ کراچی میں پیدا ہوئی۔ آپ قائد ِاعظم سے عمر میں 16 برس چھوٹی تھی جب قائدِ اعظم وکالت کی تعلیم کے لئے 1892ء میں بیرون ملک تشریف لے جا رہے تھے تو آپ ایک سال کی تھی۔ دو سال کی عمر میں آپ کی والدہ مٹھی بائی کا انتقال ہو گیا۔1895ء میں آپ کے  والد مستقل بمبئی تشریف کے گئےاور دس سال کی عمر میں آپ والد کی شفقت سے بھی محروم ہوگئی۔ تب قائدِ اعظم نے آپ کی ست پرستی کی اور انہیں ابتدائی تعلیم کے لئے سینٹ میٹرک ہائی سکول 1902ء میں کفنڈالہ میں داخل کرودیا۔ 1910ء میں آپ نے میڑک اور 1913 ء میں سینئر کیمبرج کا امتحان پرائیویٹ طالبہ کی حیثیت سے پاس کرنے کے بعد 1922ء میں آپ ڈینٹیسٹ بن گئی اور 1923ء میں عبدالرحمٰن اسٹریٹ میں بمبئی میں پریکٹس شروع کردی کچھ سال آپ نے انسانیت کی خدمت کی اور 1929ء میں قائدِ اعظم کی بیوی رتن بائی کی وفات کے بعد انہوں نے صرف قائدِ اعظم کی خدمت کرنے کا فیصلہ کر لیا۔ اُنہوں نے ہر میدان میں بھائی کاساتھ دیا۔ چاہے وہ قیام پاکستان کی جدوجہد میں ہو یا قیام پاکستان کے بعد کی جدوجہد ہو فاطمہ جناح اپنے بھائی کے قدم سے قدم ملا کر سبز ہلالی پرچم ہاتھ میں ہےگلیوں کوچوں اور بازاروں میں قیام پاکستان کے لئے جدو جہد کرتی رہی اور تکلیف برداشت کرتی رہی۔ 7 اگست کو 56 سال کے بعد  دہلی چھوڑ کر کراچی منتقل ہو گئیں۔ یہاں انہوں نے پاکستانیوں کی سیاسی ، اقتصادی ترقی کے لئے محنت کرتی رہی آپ نے عورت کی تعلیم پر خاص توجہ دی اور اِن کو مردوں کے شانہ بشانہ  محنت کرنے کی ترغیب دی آپ کی کشمیری مجاہدین کے لئے کی گئی خدمات بھی ناقابل فراموش ہیں ۔آپ عورتوں کے لئے مشعل ِ راہ ہیں۔ آپ کی اپنے بھائی سے محبت کا یہ عالم ہے کہ وہ اُن کی وفات کے بعد ہی 8 اور 9 جولائی کی درمیانی شب 1968ء میں قصر فاطمہ کلفٹن میں 76 سال کی عمر میں اپنے خالق حقیقی سے جا ملی۔'],['NP']
['1951کو لاہور کی دھرتی پہ جنم لینے والے راشد منہاس کے خاندان  کا بنیادی طور پر گرداس پور جموں کشمیر سے تعلق ہے۔ قیام پاکستان کے وقت اِن کے والدین ہجرت کر کے پاکستان آگئے اور سیالکوٹ کے نزدیک قیام پزیر ہوئے۔ راشد منہاس کا بچپن لاہور میں ہی گزارا پھر اِن کی فیملی راوالپنڈی منتقل ہو گئی انہوں نے ابتدائی تعلیم سینٹ میری کیمبرج  سکول راوالپنڈی سے حاصل کی پھراِن کے گھر والے کراچی منتقل ہو گئے۔ راشد منہاس کو پاکستان ایئر فورس میں شمولیت کا بچپن سے ہی شوق تھا انھوں نے بہت سے ایئرکرافٹ کے ماڈلز بھی جمع کر رکھے تھے۔آپ نے سولہ سال کی عمر میں اولیول کیا اور پھر جامعہ کراچی سے ملٹری اینڈ ایوی ایشن ہسٹری کی تعلیم حاصل کی۔ راشد منہاس کا شوق رنگ لایا اور ان کو پاک فضائیہ میں سلیکٹ ہونے کے بعد ٹریننگ کے لئے کوہاٹ اور کچھ عرصہ بعد رسالپور بھیج دیا گیا۔ رسالپور میں راشد منہاس نے پاکستان ایئرفورس اکیڈمی سے فلائٹ کیڈٹ کی تربیت حاصل کی۔ ایئرفورس اکیڈمی کے طالب علم کی حیثیت سے انہوں نے جون 1970ء میں پشاور یونیورسٹی سے بی - ایس - سی فرسٹ ڈویثر ن میں پاس کیا۔راشد منہاس نے بی - ایس - سی کے علاوہ جن علوم متعلقہ کا خصوصی طور پر دلچسپی اور کامیابی سے مطالعہ کیا ان میں سائنس الیکٹرونکس ، موسمیات اور پرواز کے شعبہ جات شامل تھے۔20 اگست 1971ء کو جمعہ کے دِن پی اے ایف بیس مسرور پر راشد منہاس اپنی دوسری  پرواز جو کہ سولو تھی کے لئے روانہ ہوئے۔ ابھی اِن کا طیارہ رَن وے پر ہی تھا کہ اِن کے انسٹرکٹر مطیع الرحمان نے انہیں خطرے کا سگنل دیا انہوں نے حکم کی تعمیل کی اور طیارہ روک دیا۔ طیارہ رکتے ہی انسٹرکٹر طیارہ میں سوار ہو گیا اور دوسرے کنٹرول کے ذریعے سے طیارہ اپنے کنٹرول میں کرلیا۔ اس نے وائر لیس کے ذریعے اپنے دو دوستوں کو اطلاع دی کہ وہ طیارہ انڈیا لے کر جا رہا ہےاور اِسکے بیوی بچوں کو ہندوستانی سفارت خانہ پہنچا دیں۔ مطیع الرحمان کے پاس چند اہم دستاویزات تھے جو وہ انڈیا تک پہنچانا چاہتا تھا۔ راشد منہاس کو ساری صورت حال کی سمجھ آئی تو آپ نے کنٹرول ٹاور کو اپنا طیارہ کے اغواء ہونے کی اطلاع دی مطیع الرحمان ساری صورت حال جانتا تھا اِس نے کلورو فام والا رومال راشد منہاس کے منہ پر رکھ دیا اور طیارے کا رخ انڈیا کی طرف کر دیا۔ طیارہ ٹھٹھہ کی حدود تک پہنچا کہ راشد کو ہوش آگیا۔ طیارہ اِس وقت چالیس فٹ کی بلندی پر پرواز کر رہا تھا۔ اِسی وجہ سے طیارہ اُن طیاروں کو بھی نظر نہیں آیا جو اِ س کی تلاش میں نکلے تھے اور نہ ہی ریڈار کی رینج میں تھا۔ تیسری بار انہوں نے کنٹرول روم کو اغواء کا سگنل دیا اور آخری فیصلہ کر کے پوری طاقت سے وہ آلہ دبا دیا جو طیارے کو نیچے لاتا ہے۔ طیارہ ایک دھماکے کے ساتھ زمین سے ٹکرا  کر تباہ ہو گیا۔ اس کے شعلے  نے مطیغ الرحمان کو بھی خاک میں ملا دیا اور راشد منہاس کو بھی رتبہ  شہادت پر  فائز کر دیا۔ 29 اگست 1971ء کو صدر پاکستان  نے راشد منہاس  کو جراءت اور شجاعت کا سب سے بڑا اعزاز نشانِ حیدر عطا کرنے کا اعلان کیا اور وہ یہ عظیم اعزاز حاصل کرنے والے پاکستان کے چوتھے فرزند ہیں۔'],['NP']
['پاکستان کا وہ ہیرا جس کو پاکستانیوں نے تب پہچانا جب وہ بے کار ہو چکا تھا۔ جس کی خدمات تو پاکستان کے لئے استعمال ہونی چاہیے تھیں مگر جس مقصد کے لئے استعمال ہوئیں ہر غیرت مند قوم شرمندہ ہوتی ہیں۔ قوم کی بیٹی کو بناء کسی جواز کے قربانی کے تخت پر چڑھا دیا گیا۔ 2مارچ 1972ء کو کراچی میں پیدا ہونے والی عافیہ صدیقی جن کے پاس دنیا کی مختلف یونیورسٹیوں سے 144 ڈگریاں ہیں وہ ایک معزز تعلیم یافتہ فیملی سے ہیں کراچی سے گریجوایشن کرنے بعد آپ امریکہ کی درسگاہ میں داخل ہوئیں۔ پھر برانڈیز یونیورسٹی امریکہ سے نیرو سائنس میں پی ایچ ڈی مکمل کی۔ طالب علمی کے زمانے میں وہ کشمیر ،فلسطین اور بوسنیا جیسے ممالک کے لئے ہونے والے مظاہروں میں شریک ہوئی تھیں۔ تعلیم مکمل کرنے کے بعد آپ کو امریکہ میں ہی جاب مل گئی پھر آپ کی شادی امجد خان جو کہ کراچی کے رہائشی تھے سے آپ کی فیملی کی مرضی سے کر دی گئی وہ امجد خان بھی امریکہ میں شفٹ ہو گئے آپ کے تین بچے تھے اور زندگی آ رام سے گزر رہی تھی۔ ڈاکٹر عافیہ صدیقی ایک مذہبی خاتون تھی۔ زندگی روشن تھی تب ہی نائن الیون کا واقعہ ہو گیا اور مسلمانوں کی نگرانی کی جانے لگی۔ اسی دوران اس جوڑے نے کچھ ایسی خریداریاں کی جن کا ان کے پیشے سے کوئی تعلق نہیں بنتا تھا۔ امریکی FBI اِن کے گھر پہنچی کہ اُن کی آخری خریداری 10 ہزار ڈالر کی تھی۔ انہوں نے پوچھ کچھ کی کہ اِن کے پاس 10ہزارڈالر کہاں سے آئے اور انہوں نے کیا خریدا۔ جو اب میں انہوں نے بتایا کہ رات کو دیکھنے والے چشمے ، بلٹ بروف جیکٹس اور عسکری ہدایات والی کتاب جس کے بعد اِن دونوں کی نگرانی سخت ہو گئی۔ اس صورتحال کی وجہ سے ڈاکٹر عافیہ اور اُن کے شوہر میں اختلافات ہو گئے جو اِن کی طلاق پر ختم ہوئے۔ عافیہ اپنی تین بچوں سمیت وہاں ہی رکی اور اُن کے شوہر وطن واپس آگئے۔ عافیہ کے اپنے خاندان سے تعلقات بحال رہے اور وہ کئی بار پاکستان آئی تو وہ اپنے تینوں بچوں سمیت غائب ہو گئیں۔ کسی کو علم نہ تھا کہ وہ کہاں ہیں مگر سات سال بعد ایک برٹش خاتون صحافی نے اس راز سے پردہ اٹھایا کہ دراصل ڈاکٹر عافیہ صدیقی امریکہ کی قید میں ہیں جہاں ان کے ساتھ جانوروں سے بھی بدتر سلوک کیا جاتا ہے۔ اور ڈاکٹر عافیہ صدیقی کو اخلاقیات کے ہر حد سے باہر سزا دی جاتی ہے۔ اُن پر آخری مقدمہ امریکی فوج پر حملہ کرنے کا تھا جس کی 86 سال سزا کے لئے اُن کو جیل میں بند کیا ہوا ہے۔ مگر سوال یہ ہے کہ پاکستان کی حکومت کہاں ہے جو اپنے شہری کے لئے ایک وکیل نہ لا سکی کہ وہ یہ یہ دنیا کو بتا سکے کہ آخر عافیہ نے کیا کیا ہے۔'],['NP']
['اٹھارہ سال کی عمر میں ملکہ بننے والی ملکہ وکٹوریہ 1819ء کو برطانیہ میں پیدا ہوئیں۔ اِ س کے دورِ حکومت میں برطانیہ کی سلطنت نے اور وسعت اختیار کی۔ اپنی عوام کی ہر وقت ضرورت کا خیال رکھتے ہوئے وکٹوریہ  نے اپنی عوام کے لوگوں میں گہری دلچسپی لی جس کے نتیجے میں اُس کو عوام کی طرف سے بہت عزت اور احترام حاصل ہوا۔ جرمن کزن پرنس البرٹ سے شادی ہوئی جو اچانک ٹائیفائیڈ کی وجہ سے 1861ء میں فوت ہوگئے۔ اپنے خاوند کی موت کے سوگ میں تاحیات تک انہوں نے سیاہ لباس زیب تن کیا۔ اپنے دور حکومت میں اُن کو چھے مرتبہ قتل کرنے کی کوشش کی گئی۔ خاوند کی وفات کے بعد سکاٹش نوکر جان براؤن اور 24 سالہ ہندوستانی نوکر عبدالکریم کے ساتھ تعلقات میں رہیں۔ ایمپریس آف انڈیا خطاب آپ کو 1867ء میں ملا۔ 50 اور 60 سال تخت نشین رہنے کے بعد آپ کی گولڈن اور ڈائمنڈ جوبلی منائی گئی۔ملکہ وکٹوریہ 1837ء سے اپنی زندگی  کے آخری سال 1901ء تک برطانیہ کی ملکہ رہیں جو کہ طویل ترین زمانہِ حکومت ہے۔ آپ نے 82 سال کی عمر میں 1901ء میں وفات پائی۔'],['NP']
['حضرت زینب رضی اللہ عنہما 5 جمادی الاول 6 ہجری کو مدینہ میں پیدا ہوئیں۔ آپؓ حضرت علیؓ بن ابو طالب اورحضرت فاطمہؓ کی بڑی بیٹی تھی۔ آپ کا اسم گرامی  زینب او رکنیت ام الحسن ہے ۔آپ کو ثانی زہرا بھی کہا جاتا ہے۔ کربلا کے واقعہ میں بھی آپؓ کو نمایاں حیثیت حاصل ہے آپؓ کو تاریخ میں 61 مختلف القابات سے یاد کیا جاتا ہے۔ جن میں مشہور القابات عالمہ غیر معلمہ ، نائب الزھرا، عقیلہ بنی ہاشم ، نائب الحسین ، صدیقہ صغریٰ، محدثہ ، زاہدہ ، فاصلہ ، شرکیۃالحسین ، راضیہ بالقدر والقصاء ہیں۔ آپؓ نے اپنے بھائیوں اور جنت کے والیوں حضرت امام حسنؓ اور حضرت امام حسینؓ کی طرح حضرت محمدؐ سے تعلیم و تربیت حاصل کی۔ ایک روایت میں بیان کیا جاتا ہے کہ جب آپؓ پیدا ہوئیں تو نبیؐ  نے آپؓ کو اپنے پاس بھلا کر  سینے سے لگایا اور آپؓ کا نام زینب رکھا۔ آپؐ نے فرمایا کہ میں اپنی امت کے حاضر اور غائب لوگوں کو وصیت کرتا ہوں کہ اس بیٹی کی حرمت کا پاس و لحاظ  رکھیں اس لئے کہ یہ حضرت خدیجۃ الکبریٰؓ سے ملتی ہیں۔ جب آپؓ7 سال کی تھیں  تب رسولؐ کا انتقال ہو گیا۔ اس کے تقریباً 3 ماہ بعد اٍن کی والدہ ماجدہ حضرت فاطمہؓ بھی اپنے خالقِ حقیقی سے جاملیں۔ آپؓ کی شادی حضرت عبداللہ بن جعفر طیارؓ سے ہوئی جن سے آپؓ کے 5 بچے ہوئے۔ جن میں سے 2 بیٹے حضرت عونؓ اور حضرت محمدؓ کربلا میں شہید ہوئے۔ آپؓ کربلا کے واقعہ کے گواہوں میں سے ہے بلکہ مظلوماںٍ کربلا میں سے بھی ہیں۔ آپؓ نے میدان کربلا میں صبر و اسقلال کا مظاہرہ کیا اور آپؓ نے کربلا کے میدان میں اپنے ساتھیوں کے ساتھ نہ صرف یزید کے ظلم برداشت کیے بلکہ اپنے بھائی اور بیٹیوں کی قربانیاں دے کر اپنے ناناؐ کے دین اسلام کو سر بلند کیا۔واقعہ کربلا کے بعد آپؓ کا کردار اور بھی اہمیت اختیار کر جاتا ہے۔ آپ نے دربارِ یزید ، شام ، کوفہ میں خطبات دے کر کربلا کے واقعہ کو لوگوں تک پہنچانے کی ایک بڑی ذمہ داری نبھائی اور ساتھ ساتھ لوگوں کو اپنے خطابات سے اپنے والد گرامی مولا علیؓ کی یاد بھی تازہ کر دی۔ 10محرم الحرام 61ہجری کو حضرت حسینؓ کی شہادت کے بعد جب آپؓ کو بغیر چادر کے دربار یزیدی میں پیش کیا گیاتو آپ کا دربار یزیدی میں دیا گیا خطبہ تاریخی حیثیت کا حامل ہو گیا۔ جس میں آپؓ نے اللہ کی بڑھائی بیان کرنے کے بعد یزید کے ظلم کو بیان کیااور پھر ظلم پر لعنت ملامت کے بعد انہیں خدا کے عذاب سے آگاہ کیا۔ جس کے بعد یزید کی حالت غیر ہوگئی۔حضرت امام حسینؓ کی شہادت کے ڈیڑھ سال بعد 15 رجب المرجب 62 ہجری کو دوسری مرتبہ سفر شام کے دوران شہادت حاصل کی۔ آپؓ کا روضہ شام کے دارالحکومت دمشق میں ہے۔حضرت زینبؓ تاریخ ِ اسلام کی وہ عظیم المرتبت خاتون ہیں جن کے علم و فضل اُن کی ذہانت و فطانت ، ، فضاحت و بلاغت، حق گوئی و بے باکی تسلیم و رضا ، صبر و استقامت کے واقعات سے تاریخ کے اوراق آج تک روشن و تابناک ہیں ۔ اور ابد تک روشن رہیں کے۔ اللہ ہماری خواتین کی سیرت بھی حضرت زینبؓ کی طرح کر دے۔آمین'],['NP']
['فرید خان شیر شاہ سوری کا اصل نام تھا۔ آپ کی پیدائش 1486 ء کی ہے۔اور تعلیم حاصل کرنے کی جگہ جونپور ہے۔ شیر شاہ سوری نے 21 سال والد کی جاگیر کو ترتیب دیا اور بعد میں والئی بہار میں ملازمت شروع کر دی۔ شیر شاہ سوری گورنر جنوبی بہار بھی بنے۔ شہنشاہ بابر کی ملازمت آپ نے کچھ وقت کی۔ بنگال ،بہار اور قنوج اپنے اختیار میں کیا۔ ہندوستان پر آپ نے اپنی حکومت شہنشاہ ہمایوں کو مات دے کر حاصل کی۔ بہت سی اصلاحات آپ نے اپنی حکومت کےدوران جاری کی۔ تعمیری کاموں کی وجہ سے آپ کو نپولین کا خطاب ملا۔ ایک ہزار پانچ سو کوس لمبی جرنیلی سڑک آپ نے سنار گاوٗں سے دریائےسندھ تک تعمیر کروائی جو جی ٹی روڈ کے نام سے ابھی بھی ہے۔ پاک ہند کی اسلامی تاریخ  کا عظیم فاتح ،مصلع اوررہنما تاریخ دان شیر شاہ سوری کو کہتے ہیں۔ شیر شاہ سوری کے مثالی قصے اردو ادب میں بہت زیادہ ملتے ہیں۔ عظیم سلطنت شیر شاہ نے بہت کوششوں سے قائم کی تھی۔ شیر شاہ سوری نے اپنی آخری آرام گاہ کے لئے سہسرام کو پسند کیا اور اپنی زندگی میں ہی کیمور کی پہاڑی پر مقبرہ تعمیر کروا دیا تھا جس کے ہرطرف جھیل ہے۔'],['NP']
['برصغیر میں اسلام کو پھیلانے کا کام کئی صدیوں تک جاری رہا اُ س دور کے اولیاء اور شعراء نے اس میں اہم کردار ادا کیا اور لوگوں کو وحدانیت کی طرف لانے کی کوشش کی اِن اولیائے اکرام نے اپنی زندگیاں اِس مقصد کے لئے نثار کر دی۔ جن کو آج بھی اُن کی قربانیوں کے لئے یاد کیا جاتا ہے۔ اِ ن میں ایک بے مثال اور مشہور نام جو کسی تعارف کا محتاج نہیں بابا بلھے شاہ کا بھی ہے۔ بلھے شاہ جن کا پیدائشی نام عبداللہ تھا اُ چ میں پیدا ہوئے مگر اُن کے والد ماجد خان اُن کی پیدائش کے کچھ عرصہ بعد ہی قصور ہجرت کر گئے اس لئے بلھے شاہ قصوری کہلائے آپ نسبت میں سید تھے مگرآرائیں کہلوانا پسند فرماتے تھے۔ابتدائی تعلیم آپ نے اپنے والد سید درویش محمد صاحب سے حاصل کی۔ علوم عربی اور فارسی کی تعلیم حاصل کرنے کے بعد مزید تعلیم کے لئے آپ قصور میں حافظ غلام مرتضٰی کے پاس چلے گئےقصور اس وقت اسلامی علوم کا مرکز تھا۔ اور یہاں پٹھان حکومت کرتے تھے۔ جامع مسجد کے خطیب مولانا حافظ غلام مرتضی ایک مشہور معلم تھے یہاں سے تعلیم حاصل کرنے کے بعد آپ ایک کامل مرشد کی تلاش میں لگ گئے۔ جس کی نشاندہی آپ کی پانچویں پشت سے آپ کے جد امجد حضرت سید عبد الحکیم ؒ نےخواب میں کی اور آپ کو مولوی شاہ محمد عنایت قادری ملے۔ جس کے لئے پہلے آپ نے ساندھ کا سفر کیا۔ وہاں آپ کو بشارت ہوئی اور واپس آکر آپ نے اپنے والد سے اجازت لے کر لاہور بھاٹی  دروازے آ گئے  جہاں مولوی عنایت  صاحب اونچی مسجد کےپیش امام تھے۔ انہوں نے بلھے شاہ کو چند امتحانات  سے گزار  کر بیعت کی اجازت دے دی۔ انہیں اپنے مرشد سے عشق تھااُ سی عشق نے انہیں عشق حقیقی تک پہنچایا  جس کے بعد کسی مجازی عشق کی ضرورت نہیں رہی اور اِ س زندگی کے  تجربہ کو انہوں نے اپنی شاعری کے رنگ ہیں بھی بیان کیا۔ وحدت دے دریا سیہندے میری وحدت کتول دھائی مرشد کامل پار لنگھایاں با بجھ تلے سرنائیایک دفعہ عنائت قادری صاحب آپ سے کسی بات پر سخت ناراض ہو گئےاور آپ سے ولایت سلب کر لی۔ آپ یہاں اُس وقت قصور میں تھے۔ آپ  کو جب علم ہوا آپ فوراً واپس لاہور آ گئے۔  یہاں آپ نے اپنے مرشد کو منانے کے لئے معنیہ کا لباس پہن کر کافی گائی جسے سن کر سننے والے حیران رہ گئے پھر آپ نے یہ کافی گائی۔ تیرے عشق نچایا کر تھیا تھیا کافی سننے کے بعد شاہ صاحب نے فرمایا تو بلھا ہےتو آپ نے فرمایا بلھا نہیں حضور بھولا ہوں تو آپ کے مرشد نے معاف فرما دیا اور گلے لگا لیا۔ آپ کی موت 1757ء میں ہوئی اور آپ قصور میں ہی دفنایا گیا۔ ان کی جسمانی موت کے بعد ملاؤں نے ان کا جنازہ پڑھنے سے انکار کر دیا اور کہا کہ آپ امر ہیں۔ آپ کے عقیدت پسند آج بھی آپ کے مزار پر جاتے ہیں اور آپ کی شاعری گا کر آپ کی یادوں  کو تازہ کرتے ہیں'],['NP']
"['ولیم ہنری گیٹس بِل گیٹس کا پورا نام ہے۔ دنیا کا امیر ترین شخص اور مائیکرو سوفٹ کمپنی کا چیئرمین بِل گیٹس ہے۔ واشنگٹن کے علاقے نیٹل کے ایک کنبہ میں 1955میں بِل گیٹس کی پیدائش ہوئی۔ بِل گیٹس کو کمپیوٹر کے بارے میں جاننے اُس کے بارے میں انفارمیشن اکٹھا کرنے اور \nاِس کو چلانے کا بچپن سے ہی شوق تھا۔ اُ س وقت نہ ہی دنیا کمپیوٹروں کی تھی اورنہ ہی کمپیوٹر اتنے ترقی یافتہ تھے۔ پروگرامنگ بِل گیٹس کو 13 سال کی عمر میں آتی تھی۔ پال ایلن جو بِل گیٹس کا دوست تھا وہ بھی اتفاق سے کمپیوٹر کا دیوانہ تھا۔ ہاروڈ یونیورسٹی میں دونوں دوست تعلیم\nحاصل کر رہے تھے کہ کمپیوٹر کے جنون نے اِن کو پڑھائی چھوڑنے پر مجبور کر دیااور وہ دونوں کمپیوٹر کی دنیا میں گم ہوگئے۔ ایک خاص زبان جس سے کمپیوٹر کو چلانے میں آسانی ہو  کو ترتیب دینا اِن کا خاص مقصد تھا۔اِن کی محنت رنگ لائی اور دونوں دوستوں نے ایک خاص بیسکلنگوئج کو ترتیب دیا۔ کمپیوٹر کو عام کرنے میں جِس نے اہم کردار ادا کیا ۔یہاں پھر انہوں نے ""مائیکروسوفٹ کارپوریشن "" کی بنیاد رکھی ۔جِس سے وہ مختلف سافٹ ویئر بنانا چاہتے تھے۔ ساری دنیا میں جِس کی بڑی مانگ تھی۔ دنیا میں پرسنل کمپیوٹر کا استعمال تیزی سے بڑھتا چلا جا رہا تھا۔ مارکیٹ میں سافٹ ویئر کی کمی تھی اور ہارڈ ویئر بہت زیادہ دستیاب تھے۔ اِس صورت حال کو دیکھتے ہوئے دونوں نے اِس فیلڈ میں خوب محنت کی اور آخر کار محنت کے نتیجےمیں ایسا سافٹ ویئر بنایا جو ہاتھوں ہاتھ دنیا میں لیا گیا اور استعمال ہوا۔']",['NP']
['پاکستان کی تاریخی سیاس شخصیت ذوالفقار علی بھٹو 5جنوری 1928ء کو صوبہ سندھ کے ضلع لاڑکانہ میں پیدا ہوئے۔ آ پ کے والد سر شاہ نواز بھٹو اپنے دور میں حکومتی سطح پر ایک مقام رکھتے تھے اور سندھ کے جاگیر داروں میں شامل ہوتے تھے۔ آپ نے بمبئی کے کیتھیڈرل سکول سے میٹرک کی تعلیم حاصل کی۔ جوائنٹ یونیورسٹی آف سدرن کیلیفورنیا سے تعلیم کا سلسلہ جاری کیا۔ برکلے کیمپس میں تبادلہ کروالیا۔ آکسفورڈ یونیورسٹی سے سیاست میں گریجوایشن کی تعلیم حاصل کی۔ لنکولن اِن سے بار ایٹ لاء کالج یعنی بیرسٹر کی ڈگری حاصل کی۔ لندن سے تعلیم مکمل کرنے کے بعد سندھ مسلم کراچی میں بطور لیکچرار خدمات انجام دیتے رہے۔ اِسی دوران ذوالفقار علی بھٹو نے سیاست میں قدم رکھا۔ انہوں نے پاکستان میں پہلی مرتبہ نچلے طبقات کے لئے سیاست کے دروازے کھول دئے۔ انہوں نے عوام میں بنیادی حقوق کا شعور اور حقیقی مساوات و آزادی کی محبت پیدا کی اپنی جدوجہد کے نتیجے میں وہ پاکستانی سیاست کی ماہیت و کیفیت میں انقلابی تبدیلیاں رونما کرنے میں کامیاب رہے۔ شہید بھٹو نے پاکستانی روائتی سیاست کو ڈرائینگ روم اور اخباری بیانات سے نکال کر عوام کے ساتھ سڑکوں اور گلیوں میں لے آئے۔ وہ کہتے تھے کہ ایک بھٹو میں ہوں اور دوسرا بھٹو عوام ہے۔ انہی خوبیوں ی وجہ سے آپ کو پاکستان کا صدر منتخب کیا گیا جس صدارت کو بعد میں آئین میں تبدیلی کے ذریعے وزارت میں تبدیل کر دیا گیا۔ 1977ء جولائی جنرل ضیاء الحق نے جمہوری ٓئینی حکومت کو بر طرف کر کے ملک میں مارشل لاء نافذ کر دیا۔ نواب محمد احمد خان کے قتل کے کیس میں آپ کو گرفتار کیا گیا۔ اور 14اپریل صبح کے وقت آپ کو پھانسی پر لٹکا دیا گیا۔'],['NP']
['علامہ اقبال 9 نومبر 1877ء کو سیالکوٹ میں پیدا ہوئے۔ آپ نے ابتدائی تعلیم سکاچ مشن ہائی سکول سیالکوٹ سے حاصل کی اور ایف اے کا امتحان مرے کالج سیالکوٹ سے پاس کیا ۔مولوی میر حسن جو کہ آپ کے والد کے قریبی دوست تھےانہوں نے انہیں زور دیا کہ آپ کو اُ ن کی تربیت میں دے دیا جائےاور آخر آپ کےوالد مان گئے۔ تب آپ کو مولوی میر حسن ھیسے قابل اور شفیق استاد کے شاگرد ہونے کا شرف حاصل ہوا۔ ایف اے کے بعد گورنمنٹ کالج لاہور سے بی اے کیا۔ اور بعد میں پنجاب یونیورسٹی سے ایم اے فلاسفی کی ڈگری اعزاز کے ساتھ حاصل کی۔ اعلیٰ تعلیم کے حصول کے لئے 1905 ء میں انگلستان چلے گئےاور وہاں کیمبرج یونیورسٹی سے بيرسٹرئ کی سند حاصل کی۔ بعد ميں ميونخ يونيورسٹی سے  فلسفہ میں پی  ایچ ڈی کی۔ 1905 ء میں وطن واپس آکر ملازمت شروع کی ملازمت پسند نہ آئی تو وکالت شروع کردی۔ وکالت کا پیشہ پسند نہ آیا تو اپنی ساری توجہ شاعری پر دینے لگ گئے۔ آپ ؒ نے برصغیر کے مسلمانوں کو آزادی کا پیغام دیااور ان میں آزادی کے حصول کے لئےایک نئی روح پھونک دی۔ آپ ؒنے اپنی ولولہ انگیز شاعری کے ذریعے برصغیر کے مسلمانوں  کو خواب غفکت سے بیدار کیا۔ 1930 ء میں آپ آل انڈیا مسلم لیگ کے صدر منتخب ہو گئے۔ آپ 21 اپریل   کو اپنے خالق ِ حقیقی سے جا ملے  آپ ؒ کا مزار مبارک لاہور میں تاریخی بادشاہ مسجد کے صدر دروازے کے دائیں جانب  واقع ہے۔'],['NP']
